url,title,sentiment_human,compound_score
https://www.nbcnews.com/news/latino/despite-coronavirus-impact-u-s-mexican-workers-send-big-amounts-n1241794,"Despite coronavirus impact, U.S. Mexican workers send big amounts of money back home",0,0
https://www.nbcnews.com/politics/2020-election/kamala-harris-uses-personal-story-court-recent-immigrants-communities-color-n1240703,"Kamala Harris uses personal story to court recent immigrants, communities of color",1,0
https://www.nbcnews.com/news/asian-america/kamala-harris-history-trying-define-asian-american-n1242200,Kamala Harris and a history of trying to define 'Asian American',0,0
https://www.nbcnews.com/news/asian-america/many-asian-languages-lgbtq-doesn-t-translate-here-s-how-n1242314,"In many Asian languages, 'LGBTQ' doesn't translate. Here's how some fill the gaps.",0,0
https://www.nbcnews.com/news/latino/latino-voters-activists-say-ginsburg-replacement-fight-will-rally-democrats-n1240763,"Latino voters, activists say Ginsburg replacement fight will rally Democrats, Republicans",1,-0.3818
https://www.nbcnews.com/news/asian-america/eddie-van-halen-endured-horrifying-racist-environment-becoming-rock-legend-n1242663,Eddie Van Halen endured a 'horrifying racist environment' before becoming a rock legend,-1,-0.8271
https://www.nbcnews.com/news/asian-america/73-young-asian-american-voters-support-biden-aren-t-so-n1241124,"73% of young Asian American voters support Biden, poll shows",1,0.4019
https://www.nbcnews.com/think/opinion/trump-has-latino-voter-support-s-strong-ever-why-haven-ncna1240168,Why so many Latinos still love Trump,1,0.6369
https://www.nbcnews.com/news/world/france-george-floyd-s-death-fueled-protest-movement-against-police-n1239458,Black people in Paris recognized the injustice exposed after George Floyd's death,-1,-0.836
https://www.nbcnews.com/specials/one-of-new-york-city-last-chinese-hand-laundries-closes/,'A sad and glorious history': One of NYC's last Chinese hand laundries closes,0,0.6486
https://www.nbcnews.com/news/nbcblk/why-kamala-harris-nomination-pushing-academic-idea-further-mainstream-n1240717,Why Kamala Harris' nomination is pushing this academic idea further into the mainstream,0,0
https://www.nbcnews.com/news/latino/latino-historic-sites-texas-puerto-rico-face-risk-destruction-n1241108,Latino historic sites in Texas and Puerto Rico face risk of destruction,-1,-0.7003
https://www.nbcnews.com/news/latino/nurse-questions-medical-care-operations-detainees-immigration-jail-georgia-n1240110,"Nurse questions medical care, operations on detainees at immigration jail in Georgia",-1,0.4939
https://www.nbcnews.com/politics/politics-news/states-best-worst-census-response-rates-n1240493,The states with the best and worst census response rates,0,0.0258
https://www.nbcnews.com/news/us-news/justice-department-officials-drove-family-separation-policy-watchdog-report-says-n1242375,"Justice Department officials drove family separation policy, watchdog report says",-1,0.5267
https://www.nbcnews.com/feature/nbc-out/called-protect-air-force-veteran-gina-ortiz-jones-sets-sights-n1242642,'Called to protect': Air Force veteran sets sights on Congress,1,0
https://www.nbcnews.com/politics/meet-the-press/after-tumultuous-month-news-biden-maintains-national-lead-over-trump-n1240501,"After a tumultuous month of news, Biden maintains national lead over Trump",0,0
https://www.nbcnews.com/news/latino/progressive-groups-mobilize-latino-voters-north-carolina-tapping-culture-youth-n1240297,"Progressive groups mobilize Latino voters in N.C. by tapping culture, youth",1,0
https://www.nbcnews.com/news/asian-america/biden-launches-initiative-lawmakers-reach-asian-americans-battleground-states-n1241621,Biden launches initiative with lawmakers to reach Asian Americans in battleground states,0,-0.3818
https://www.nbcnews.com/news/asian-america/new-film-dismantles-south-asian-stereotypes-tied-spelling-bee-mental-n1241618,"New film dismantles South Asian stereotypes tied to spelling bee, mental health",0,0
https://www.nbcnews.com/feature/nbc-out/rights-group-denounces-central-america-anti-lgbtq-violence-n1242599,Rights group denounces Central America anti-LGBTQ violence,-1,-0.7906
https://www.nbcnews.com/think/opinion/ruth-bader-ginsburg-s-dying-wish-reveals-trump-s-supreme-ncna1240542,Ruth Bader Ginsburg's dying wish highlights Trump's brutal Supreme Court hypocrisy,-1,0.296
https://www.nbcnews.com/think/opinion/trump-s-proud-boys-stand-back-stand-debate-moment-was-ncna1241570,Trump's incredible Proud Boys debate moment was more than a dog whistle,1,0.4767
https://www.nbcnews.com/news/asian-america/why-domestic-violence-calls-are-surging-asian-american-women-amid-n1240663,Why domestic violence calls are surging for Asian American women amid the pandemic,-1,-0.6249
https://www.nbcnews.com/news/asian-america/affirmative-action-debate-ignores-asian-american-community-college-students-n1242201,Affirmative action debate ignores Asian American community college students,-1,-0.2732
https://www.nbcnews.com/think/opinion/covid-19-stimulus-300-unemployment-boost-was-doa-mcconnell-held-ncna1239818,The Senate COVID-19 relief bill was DOA. Why McConnell held a vote anyway.,0,-0.2342
https://www.nbcnews.com/news/nbcblk/sorors-throughout-black-greek-system-prepare-back-harris-n1240466,Members of the Divine Nine prepare to back Harris,1,0.5574
https://www.nbcnews.com/think/opinion/trump-biden-could-harness-u-s-latino-power-save-american-ncna1241163,"To save the American economy, Trump and Biden must look to U.S. Latinos",1,0.4939
https://www.nbcnews.com/think/opinion/trump-barr-call-nyc-anarchist-jurisdiction-brazen-ploy-crush-dissent-ncna1240672,Trump's new 'anarchist jurisdictions' would be absurd if they weren't so scary,-1,0.5116
https://www.nbcnews.com/news/latino/latino-vote-dispatches-battleground-looks-hispanic-voter-mobilization-2020-n1241849,"Inside the battle to mobilize Latino voters amid pandemic, protests",-1,-0.5423
https://www.nbcnews.com/politics/2020-election/stoking-his-base-trump-warns-kamala-harris-presidency-n1240492,"Stoking his base, Trump warns of a Kamala Harris presidency",-1,-0.1027
https://www.nbcnews.com/think/opinion/kamala-harris-can-use-tonight-s-vice-president-debate-subvert-ncna1242363,"Kamala Harris, Mike Pence and the case for making white people uncomfortable",-1,-0.3818
https://www.nbcnews.com/news/asian-america/asian-americans-most-likely-live-multigenerational-homes-how-covid-has-n1241111,How Covid has impacted Asian American multigenerational homes,0,0
https://www.nbcnews.com/politics/meet-the-press/trump-dismisses-virus-again-biden-stands-cautious-majority-n1242257,"As Trump dismisses the virus again, Biden stands with a cautious majority",-1,-0.1027
https://www.nbcnews.com/politics/2020-election/latino-voters-could-swing-nevada-they-worry-their-ballots-won-n1241908,Latino voters could swing Nevada. But they worry their ballots won't count.,-1,-0.4404
https://www.nbcnews.com/politics/meet-the-press/trump-s-rigged-election-talk-more-dangerous-it-was-four-n1240113,Trump's 'rigged' election talk is more dangerous than it was four years ago,-1,-0.5256
https://www.nbcnews.com/politics/immigration/dhs-spokeswoman-pushed-nbc-news-retract-accurate-story-about-terrorists-n1239702,DHS spokeswoman pushed NBC News to retract accurate story about terrorists at the border,-1,-0.6249
https://www.nbcnews.com/politics/2020-election/republicans-are-usually-more-fired-over-scotus-now-polls-say-n1240574,"The GOP is usually more fired up over SCOTUS. Now, polls say Democrats are.",-1,-0.5984
https://www.nbcnews.com/news/us-news/video-black-jogger-stopped-ice-agents-boston-prompts-calls-investigation-n1242620,Video of Black jogger stopped by ICE agents in Boston prompts calls for investigation,-1,-0.2263
https://www.nbcnews.com/politics/2020-election/pence-vs-harris-5-things-watch-their-only-debate-n1242347,Pence vs. Harris: 5 things to watch at their only debate,0,0
https://www.nbcnews.com/politics/politics-news/beyond-negligent-census-workers-describe-logistical-nightmare-deadline-approaches-n1239924,'Beyond negligent': Census workers describe logistical nightmare as deadline approaches,-1,0
https://www.nbcnews.com/news/us-news/sheriff-s-race-pitting-trump-against-black-lives-matter-n1240482,The sheriff's race pitting Trump against Black Lives Matter,-1,0.0258
https://www.nbcnews.com/politics/meet-the-press/here-s-how-biden-passed-trump-last-month-2020-money-n1240811,Here's how Biden passed Trump last month in the 2020 money race,0,0
https://www.nbcnews.com/news/latino/puerto-ricans-who-fled-hurricane-maria-find-home-pennsylvania-s-n1241565,Puerto Ricans who fled Hurricane Maria find a home in Pennsylvania's Amish country,0,0
https://www.nbcnews.com/news/latino/latino-cartoonist-lalo-alcaraz-mission-defeat-trump-november-n1241878,This Latino cartoonist is on a mission to defeat Trump in November,1,-0.4588
https://www.nbcnews.com/news/asian-america/judge-blocks-large-parts-temporary-work-visa-ban-n1241894,Judge blocks large parts of temporary work visa ban,0,-0.6705
https://www.nbcnews.com/politics/white-house/stephen-miller-top-white-house-aide-tests-positive-coronavirus-n1242358,"Stephen Miller, top White House aide, tests positive for coronavirus",0,0.6597
https://www.nbcnews.com/politics/2020-election/trump-s-economic-pitch-may-land-some-latino-voters-strategists-n1240245,Could Trump's economic message land with Latinos?,0,0
https://www.nbcnews.com/politics/2020-election/supreme-court-battle-after-ginsburg-s-death-could-fracture-trump-n1240570,Supreme Court battle after Ginsburg's death could fracture Trump's coalition,-1,-0.4404
https://www.nbcnews.com/news/latino/due-coronavirus-nation-s-oldest-latino-civil-rights-group-moves-n1241333,"Due to coronavirus, nation's oldest Latino civil rights group moves 2021 convention online",0,0
https://www.nbcnews.com/news/world/pope-francis-declines-meeting-mike-pompeo-ahead-u-s-election-n1241670,Pompeo criticizes pope over China as Vatican warns against dragging church into election,-1,-0.4215
https://www.nbcnews.com/news/latino/texas-border-amid-coronavirus-families-are-seeking-medical-care-mexico-n1239755,"On the Texas border amid coronavirus, families are seeking medical care in Mexico",0,0.4939
https://www.nbcnews.com/politics/elections/lindsey-graham-jaime-harrison-tout-bipartisanship-s-c-debate-n1242029,"Lindsey Graham, Jaime Harrison tout bipartisanship in S.C. debate",-1,-0.128
https://www.nbcnews.com/think/opinion/i-voted-trump-new-american-2016-here-s-why-i-ncna1241290,"As a new American, I gave my first vote to Trump. Here's why I'll do it again.",0,0
https://www.nbcnews.com/news/asian-america/ching-chong-you-have-chinese-virus-25-percent-asian-american-n1240380,"'Ching chong! You have Chinese virus!': 25 percent of Asian American youths have been victims of racist bullying, report says",-1,-0.8953
https://www.nbcnews.com/news/latino/eva-longoria-partners-support-farmworkers-debunks-myths-about-latino-voters-n1239614,Eva Longoria partners to support farmworkers and debunks myths about Latino voters,1,0.4019
https://www.nbcnews.com/news/latino/venezuelans-start-fleeing-country-again-after-months-covid-lockdowns-n1242712,Venezuelans start fleeing country again after months of Covid lockdowns,-1,0
https://www.nbcnews.com/politics/2020-election/support-other-groups-lagging-trump-makes-push-latino-voters-campaign-n1240078,"With support from other groups lagging, Trump makes push for Latino voters in campaign home stretch",0,0.1531
https://www.nbcnews.com/news/latino/covid-19-s-economic-impact-latino-families-much-worse-expected-n1240293,"COVID-19's economic impact on Latinos is 'much worse' than expected, poll finds",-1,-0.4767
https://www.nbcnews.com/politics/2020-election/lindsey-graham-tries-hold-tight-s-c-senate-race-n1242432,Lindsey Graham tries to hold on in tight S.C. Senate race,0,0
https://www.nbcnews.com/tech/tech-news/facebook-removes-trump-ads-refugees-covid-19-n1241602,Facebook removes Trump ads with baseless claims,-1,0
https://www.nbcnews.com/think/opinion/trump-gop-are-using-kyle-rittenhouse-last-ditch-2020-voter-ncna1241940,The GOP's defense of Kyle Rittenhouse has an ominous 2020 election motive,-1,-0.2263
https://www.nbcnews.com/news/world/crisis-humanity-migrants-take-treacherous-journey-france-britain-n1239652,'A crisis of humanity': Migrants take on treacherous journey from France to Britain,-1,-0.6249
https://www.nbcnews.com/politics/2020-election/scranton-versus-park-avenue-biden-leans-economic-populist-pitch-n1240891,Biden leans into economic populist pitch,0,0
https://www.nbcnews.com/news/latino/cuban-dissident-denied-entry-u-s-waits-mexican-border-town-n1239694,"Cuban dissident, denied entry to U.S., waits in Mexican border town as cancer spreads",-1,-0.8074
https://www.nbcnews.com/feature/nbc-out/philippines-deports-u-s-marine-transgender-killing-n1240017,Philippines deports U.S. Marine in transgender killing,-1,-0.6597
https://www.nbcnews.com/news/us-news/louisville-federal-buildings-close-week-city-awaits-state-findings-breonna-n1240553,Louisville federal buildings close as city awaits state findings on Breonna Taylor,0,0.0772
https://www.nbcnews.com/news/us-news/acting-dhs-secretary-chad-wolf-calls-whistleblower-claims-manipulating-intelligence-n1240864,Acting DHS secretary calls claims of manipulating intelligence reports 'patently false',-1,0.1531
https://www.nbcnews.com/news/latino/unforgetting-roberto-lovato-traces-el-salvador-s-his-family-s-n1240468,Resilience amid violence: Author digs into El Salvador's and his family's past,1,-0.6249
https://www.nbcnews.com/politics/2020-election/kelly-mcsally-face-feisty-arizona-senate-debate-trump-mccain-radical-n1242376,"Kelly, McSally face off in feisty Arizona Senate debate: Trump, McCain, 'radical left'",0,0
https://www.nbcnews.com/news/us-news/covid-19-took-life-indiana-theater-director-he-championed-marginalized-n1240720,Theater director who championed marginalized voices lost to Covid,1,-0.0258
https://www.nbcnews.com/news/world/native-americans-reclaim-history-400-years-after-mayflower-landing-n1240128,Native Americans reclaim history 400 years after Mayflower landing,0,0
